OPEID,INSTNM,CITY,STABBR,ZIP,INSTURL,REGION,LOCALE,ADM_RATE,COSTT4_A
02550800,Nebraska Indian Community College,Macy,NE,68039-0428,www.thenicc.edu/,4,42.0,,12989.0
00689500,University of Nebraska Medical Center,Omaha,NE,68198-7815,www.unmc.edu/,4,11.0,,
00255500,Nebraska Wesleyan University,Lincoln,NE,68504-2794,https://www.nebrwesleyan.edu/,4,11.0,0.8181,49581.0
00256500,University of Nebraska-Lincoln,Lincoln,NE,68588-0419,www.unl.edu/,4,11.0,0.8107,24616.0
01166700,Northeast Community College,Norfolk,NE,68702-0469,https://northeast.edu/,4,33.0,,13351.0
00255900,Peru State College,Peru,NE,68421-0010,www.peru.edu/,4,42.0,,21534.0
04240800,Summit Christian College,Gering,NE,69341,https://www.summitcc.edu/,4,33.0,0.4,12830.0
00254000,College of Saint Mary,Omaha,NE,68106,www.csm.edu/,4,11.0,0.3819,32500.0
02508300,Southeast Community College Area,Lincoln,NE,68510-2449,www.southeast.edu/,4,11.0,,11881.0
00256300,Union College,Lincoln,NE,68506,https://www.ucollege.edu/,4,11.0,0.9848,37738.0
00256596,Nebraska College of Technical Agriculture,Curtis,NE,69025-9552,https://ncta.unl.edu/,4,43.0,,17927.0
00256600,Wayne State College,Wayne,NE,68787,https://www.wsc.edu/,4,32.0,,20255.0
00256000,Western Nebraska Community College,Scottsbluff,NE,69361-1899,www.wncc.edu/,4,33.0,,13289.0
00256700,York University,York,NE,68467-2699,www.york.edu/,4,33.0,0.618,31650.0
01323200,Academy of Hair Design-Las Vegas,Las Vegas,NV,89146,www.ahdvegas.com/,8,11.0,,
02621500,Career College of Northern Nevada,Sparks,NV,89434-7905,www.ccnn.edu/,8,21.0,,
01036200,College of Southern Nevada,Las Vegas,NV,89146-1164,www.csn.edu/,8,11.0,,13090.0
02237500,Las Vegas College,Las Vegas,NV,89113,https://lvcollege.edu/,8,11.0,,31520.0
00256900,University of Nevada-Las Vegas,Las Vegas,NV,89154,www.unlv.edu/,8,12.0,0.8348,19519.0
00256800,University of Nevada-Reno,Reno,NV,89557,www.unr.edu/,8,11.0,0.8816,23594.0
00697700,Great Basin College,Elko,NV,89801,www.gbcnv.edu/,8,33.0,,12124.0
00919200,Sierra Nevada University,Incline Village,NV,89451,www.sierranevada.edu/,8,32.0,0.6667,49689.0
02107700,Truckee Meadows Community College,Reno,NV,89512-3999,www.tmcc.edu/,8,11.0,,13898.0
01036300,Western Nevada College,Carson City,NV,89703-7399,www.wnc.edu/,8,13.0,,18459.0
00257200,Colby-Sawyer College,New London,NH,03257-7835,www.colby-sawyer.edu/,1,42.0,0.9307,62719.0
00257300,Dartmouth College,Hanover,NH,03755-3529,www.dartmouth.edu/,1,33.0,0.0617,80184.0
00864502,Empire Beauty School-Laconia,Laconia,NH,03246,www.empirebeautyschools.com/,1,32.0,,
02179600,Empire Beauty School-Somersworth,Somersworth,NH,03878,www.empirebeautyschools.com/,1,23.0,,
00257500,Franklin Pierce University,Rindge,NH,03461-0060,https://www.franklinpierce.edu/,1,41.0,0.8853,58634.0
00258903,University of New Hampshire-Franklin Pierce School of Law,Concord,NH,03301-4197,https://law.unh.edu/,1,31.0,,
02245400,Keene Beauty Academy,Keene,NH,03431,www.keenebeautyacademy.edu/,1,32.0,,
02223300,Magdalen College,Warner,NH,03278-4012,www.magdalen.edu/,1,42.0,0.9535,35456.0
02174800,Michael's School of Hair Design & Esthetics,Bedford,NH,03110,www.michaelsschool.com/,1,22.0,,
00257900,New England College,Henniker,NH,03242,www.nec.edu/,1,42.0,0.9998,57233.0
02247000,New England School of Hair Design,West Lebanon,NH,03784,www.neschoolofhairdesign.com/,1,41.0,,
00258000,Southern New Hampshire University,Manchester,NH,03106-1045,www.snhu.edu/,1,22.0,0.9207,27322.0
03729300,New Hampshire Institute for Therapeutic Arts,Nashua,NH,03060,www.nhita.com/,1,22.0,,
00258900,University of New Hampshire-Main Campus,Durham,NH,03824-3547,www.unh.edu/,1,23.0,0.8672,34157.0
00259000,Keene State College,Keene,NH,03435-1506,www.keene.edu/,1,32.0,0.8809,29113.0
00258901,University of New Hampshire at Manchester,Manchester,NH,03101-1113,manchester.unh.edu/,1,12.0,0.8264,26036.0
00259100,Plymouth State University,Plymouth,NH,03264-1595,www.plymouth.edu/,1,33.0,0.9167,28186.0
00258100,NHTI-Concord's Community College,Concord,NH,03301-7412,https://www.nhti.edu/,1,31.0,,22652.0
00529100,White Mountains Community College,Berlin,NH,03570,www.wmcc.edu/,1,33.0,,20304.0
00756000,River Valley Community College,Claremont,NH,03743-9707,https://www.rivervalley.edu/,1,41.0,,23979.0
00755500,Lakes Region Community College,Laconia,NH,03246,www.lrcc.edu/,1,41.0,,20159.0
00258200,Manchester Community College,Manchester,NH,03102-8518,www.mccnh.edu/,1,12.0,,18789.0
00923600,Nashua Community College,Nashua,NH,03063-1026,nashuacc.edu/,1,13.0,,18291.0
00258300,Great Bay Community College,Portsmouth,NH,03801-2879,https://www.greatbay.edu/,1,23.0,,20647.0
02211600,Paul Mitchell the School-Portsmouth,Portsmouth,NH,03801-4084,paulmitchell.edu/portsmouth,1,23.0,,
00258600,Rivier University,Nashua,NH,03060,www.rivier.edu/,1,13.0,0.8368,47773.0
00258700,Saint Anselm College,Manchester,NH,03102-1310,https://www.anselm.edu/,1,22.0,0.7759,61939.0
02140400,St Joseph School of Nursing,Nashua,NH,03060,www.sjson.edu/,1,13.0,,
03101300,Granite State College,Concord,NH,03301-3471,https://www.granite.edu/,1,31.0,,16088.0
03043100,Thomas More College of Liberal Arts,Merrimack,NH,03054,www.thomasmorecollege.edu/,1,22.0,,35700.0
01246200,Eastwick College-Hackensack,Hackensack,NJ,07601,www.eastwickcollege.edu/,2,21.0,,36978.0
00259500,Assumption College for Sisters,Denville,NJ,07834,www.acs350.org/,2,21.0,,
00259600,Atlantic Cape Community College,Mays Landing,NJ,08330-2699,www.atlantic.edu/,2,41.0,,14739.0
02132300,Fortis Institute-Wayne,Wayne,NJ,07470,https://www.fortis.edu/,2,21.0,,
00473600,Bergen Community College,Paramus,NJ,07652-1595,https://www.bergen.edu/,2,21.0,,15389.0
00750200,Berkeley College-Woodland Park,Woodland Park,NJ,07424,https://berkeleycollege.edu/,2,21.0,,34977.0
00794700,Beth Medrash Govoha,Lakewood,NJ,08701-2754,yeshivanotices.org/,2,13.0,,
00259700,Bloomfield College,Bloomfield,NJ,07003,www.bloomfield.edu/,2,21.0,0.8403,43583.0
00840400,Brookdale Community College,Lincroft,NJ,07738-1597,https://www.brookdalecc.edu/,2,41.0,,15185.0
00773000,Rowan College at Burlington County,Mount Laurel,NJ,08054-1599,www.rcbc.edu/,2,21.0,,11647.0
00259800,Caldwell University,Caldwell,NJ,07006-6195,www.caldwell.edu/,2,21.0,0.9596,47653.0
00686500,Camden County College,Blackwood,NJ,08012,https://www.camdencc.edu/,2,21.0,,11230.0
00259900,Centenary University,Hackettstown,NJ,07840,www.centenaryuniversity.edu/,2,21.0,0.9762,49199.0
02312000,Adult and Continuing Education-BCTS,Hackensack,NJ,07601-6637,www.bergen.org/site/Default.aspx?PageID=4343,2,21.0,,
01246100,Lincoln Technical Institute-Iselin,Iselin,NJ,08830,www.lincolntech.edu/campus/edison-nj,2,21.0,,
02106601,American Institute-Clifton,CLIFTON,NJ,07011,www.americaninstitute.com/,2,21.0,,
00772900,County College of Morris,Randolph,NJ,07869-2086,www.ccm.edu/,2,21.0,,14103.0
00690104,Rowan College of South Jersey-Cumberland Campus,Vineland,NJ,08362-1500,https://rcsj.edu/,2,41.0,,12958.0
00260300,Drew University,Madison,NJ,07940,www.drew.edu/,2,21.0,0.797,47597.0
00793808,Lincoln Technical Institute-South Plainfield,South Plainfield,NJ,07080-2424,www.lincolntech.edu/campus/south-plainfield-nj,2,21.0,,
00710700,Essex County College,Newark,NJ,07102,www.essex.edu/,2,11.0,,13056.0
00945919,Empire Beauty School-Union,Union,NJ,07083,www.empire.edu/,2,21.0,,
00260700,Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,07666,www.fdu.edu/,2,21.0,0.8473,49246.0
00261000,Felician University,Lodi,NJ,07644,www.felician.edu/,2,21.0,0.9198,48561.0
00260701,Fairleigh Dickinson University-Florham Campus,Madison,NJ,07940,www.fdu.edu/,2,21.0,0.8456,54402.0
00849400,Hohokus School of Trade and Technical Sciences,Paterson,NJ,07513,www.hohokus.edu/,2,21.0,,
00260800,Georgian Court University,Lakewood,NJ,08701-2697,https://georgian.edu/,2,13.0,0.796,46725.0
00260900,Rowan University,Glassboro,NJ,08028,https://www.rowan.edu/,2,21.0,0.8377,31040.0
00690100,Rowan College of South Jersey-Gloucester Campus,Sewell,NJ,08080,rcsj.edu/,2,21.0,,11531.0
00757309,Empire Beauty School-Cherry Hill,Cherry Hill,NJ,08002,www.empire.edu/,2,21.0,,
02053700,Eastwick College-Ramsey,Ramsey,NJ,07446-2551,www.eastwickcollege.edu/,2,21.0,,36949.0
00641700,Holy Name Medical Center-Sister Claire Tynan School of Nursing,Englewood Cliffs,NJ,07632,holyname.org/SchoolofNursing,2,21.0,0.1538,
01295400,Hudson County Community College,Jersey City,NJ,07306,www.hccc.edu/,2,11.0,,12240.0
00261300,New Jersey City University,Jersey City,NJ,07305,www.njcu.edu/,2,11.0,0.9066,25165.0
02146800,Joe Kubert School of Cartoon and Graphic Art,Dover,NJ,07801,kubertschool.edu/,2,21.0,0.8462,27477.0
00262200,Kean University,Union,NJ,07083,https://www.kean.edu/,2,21.0,0.7916,25272.0
00793811,Lincoln Technical Institute-Union,Union,NJ,07083,www.lincolntech.edu/campus/union-nj,2,21.0,,
01090300,Rizzieri Aveda School for Beauty and Wellness,Voorhees,NJ,08043-1800,www.rizzierischools.com/,2,21.0,,
00474000,Mercer County Community College,West Windsor,NJ,08550-3407,www.mccc.edu/,2,41.0,,18588.0
00261500,Middlesex College,Edison,NJ,08837,www.middlesexcollege.edu/,2,21.0,,18524.0
00261600,Monmouth University,West Long Branch,NJ,07764-1898,https://www.monmouth.edu/,2,21.0,0.8354,53733.0
00261700,Montclair State University,Montclair,NJ,07043-1624,www.montclair.edu/,2,21.0,0.9061,23180.0
00642100,JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools,Plainfield,NJ,07060,www.jfkmuhlenbergschools.org/,2,21.0,1.0,33096.0
02092300,Eastwick College-Nutley,Nutley,NJ,07110,www.eastwickcollege.edu/,2,21.0,,25328.0
00261900,New Brunswick Theological Seminary,New Brunswick,NJ,08901-1107,www.nbts.edu/,2,13.0,,
02223700,Robert Fiance Beauty Schools-West New York,West New York,NJ,07093-4623,www.robertfiance.edu/,2,21.0,,
00262100,New Jersey Institute of Technology,Newark,NJ,07102,https://www.njit.edu/,2,11.0,0.6914,29862.0
